,Symbol,Date,Price
4001,IGRW,2013-06-30,0.01023
4002,IGRW,2013-07-31,0.00682727272727
4003,IGRW,2013-08-31,0.00459090909091
4004,IGRW,2013-09-30,0.0024
4005,IGRW,2013-10-31,0.00655217391304
4006,IGRW,2013-11-30,0.008465
4007,IGRW,2013-12-31,0.00814285714286
4008,IGRW,2014-01-31,0.00660476190476
4009,IGRW,2014-02-28,0.0272947368421
4010,IGRW,2014-03-31,0.0236380952381
4011,IGRW,2014-04-30,0.0279714285714
4012,IGRW,2014-05-31,0.0452571428571
4013,IGRW,2014-06-30,0.0348142857143
4014,IGRW,2014-07-31,0.0154545454545
4015,IGRW,2014-08-31,0.00534285714286
4016,IGRW,2014-09-30,0.00249047619048
4017,IGRW,2014-10-31,0.0021
4018,IGRW,2014-11-30,0.00536666666667
4019,IGRW,2014-12-31,0.00233681818182
4020,IGRW,2015-01-31,0.002265
4021,IGRW,2015-02-28,0.00129473684211
4022,IGRW,2015-03-31,0.00119318181818
4023,IGRW,2015-04-30,0.002565
4024,IGRW,2015-05-31,0.002006
4025,IGRW,2015-06-30,0.001075
4026,IGRW,2015-07-31,0.000775
4027,IGRW,2015-08-31,0.000755
4028,IGRW,2015-09-30,0.000634285714286
4029,IGRW,2015-10-31,0.000563636363636
4030,IGRW,2015-11-30,0.000475
4031,IGRW,2015-12-31,0.000440909090909
4032,IGRW,2016-01-31,0.000342105263158
4033,IGRW,2016-02-29,0.00034375
4034,IGRW,2016-03-31,0.0003
4050,IRS,2004-01-31,10.5305
4051,IRS,2004-02-29,9.93947368421
4052,IRS,2004-03-31,9.43434782609
4053,IRS,2004-04-30,9.10571428571
4054,IRS,2004-05-31,7.31
4055,IRS,2004-06-30,7.38952380952
4056,IRS,2004-07-31,6.92095238095
4057,IRS,2004-08-31,6.85727272727
4058,IRS,2004-09-30,7.65857142857
4059,IRS,2004-10-31,8.78285714286
4060,IRS,2004-11-30,9.90380952381
4061,IRS,2004-12-31,11.1040909091
4062,IRS,2005-01-31,11.4975
4063,IRS,2005-02-28,14.2431579474
4064,IRS,2005-03-31,14.4750000455
4065,IRS,2005-04-30,11.8680952381
4066,IRS,2005-05-31,12.290952381
4067,IRS,2005-06-30,12.1345454545
4068,IRS,2005-07-31,12.386
4069,IRS,2005-08-31,12.1156521739
4070,IRS,2005-09-30,12.14
4071,IRS,2005-10-31,11.67
4072,IRS,2005-11-30,12.0928571429
4073,IRS,2005-12-31,12.2176190476
4074,IRS,2006-01-31,11.4065
4075,IRS,2006-02-28,11.8594736842
4076,IRS,2006-03-31,11.9139130435
4077,IRS,2006-04-30,12.2021052632
4078,IRS,2006-05-31,12.7718181818
4079,IRS,2006-06-30,11.3077272727
4080,IRS,2006-07-31,10.974
4081,IRS,2006-08-31,11.8247826087
4082,IRS,2006-09-30,12.534
4083,IRS,2006-10-31,14.2586363636
4084,IRS,2006-11-30,14.6633333333
4085,IRS,2006-12-31,16.46750005
4086,IRS,2007-01-31,16.817
4087,IRS,2007-02-28,18.4636842105
4088,IRS,2007-03-31,17.4681816818
4089,IRS,2007-04-30,19.7790001
4090,IRS,2007-05-31,20.7659090909
4091,IRS,2007-06-30,19.7514284286
4092,IRS,2007-07-31,19.5185714762
4093,IRS,2007-08-31,16.5269564783
4094,IRS,2007-09-30,15.6294737895
4095,IRS,2007-10-31,16.3230432174
4096,IRS,2007-11-30,16.3200001429
4097,IRS,2007-12-31,15.11899995
4098,IRS,2008-01-31,13.4914285714
4099,IRS,2008-02-29,13.4985
4100,IRS,2008-03-31,13.4305
4101,IRS,2008-04-30,13.9745454545
4102,IRS,2008-05-31,13.9714285714
4103,IRS,2008-06-30,12.310952381
4104,IRS,2008-07-31,10.8663636364
4105,IRS,2008-08-31,9.61523809524
4106,IRS,2008-09-30,8.08714285714
4107,IRS,2008-10-31,5.52304347826
4108,IRS,2008-11-30,3.74105263158
4109,IRS,2008-12-31,3.73727272727
4110,IRS,2009-01-31,4.036
4111,IRS,2009-02-28,3.32315789474
4112,IRS,2009-03-31,3.57
4113,IRS,2009-04-30,3.8580952381
4114,IRS,2009-05-31,4.6825
4115,IRS,2009-06-30,4.78454545455
4116,IRS,2009-07-31,5.10181818182
4117,IRS,2009-08-31,6.41
4118,IRS,2009-09-30,6.93857142857
4119,IRS,2009-10-31,8.50636363636
4120,IRS,2009-11-30,8.249
4121,IRS,2009-12-31,9.03181818182
4122,IRS,2010-01-31,9.51421052632
4123,IRS,2010-02-28,9.35421052632
4124,IRS,2010-03-31,10.0956521739
4125,IRS,2010-04-30,12.2038095238
4126,IRS,2010-05-31,11.714
4127,IRS,2010-06-30,10.7109090909
4128,IRS,2010-07-31,10.8119047619
4129,IRS,2010-08-31,12.26
4130,IRS,2010-09-30,13.5585714286
4131,IRS,2010-10-31,14.3628571429
4132,IRS,2010-11-30,16.258571619
4133,IRS,2010-12-31,15.9609090909
4134,IRS,2011-01-31,16.0720001
4135,IRS,2011-02-28,15.1426315789
4136,IRS,2011-03-31,14.1152173913
4137,IRS,2011-04-30,13.1755
4138,IRS,2011-05-31,13.030952381
4139,IRS,2011-06-30,13.1209090909
4140,IRS,2011-07-31,13.153
4141,IRS,2011-08-31,11.5613043478
4142,IRS,2011-09-30,9.87428571429
4143,IRS,2011-10-31,9.93
4144,IRS,2011-11-30,10.0823809524
4145,IRS,2011-12-31,10.170952381
4146,IRS,2012-01-31,10.2695
4147,IRS,2012-02-29,10.759
4148,IRS,2012-03-31,10.7059090909
4149,IRS,2012-04-30,8.682
4150,IRS,2012-05-31,7.54590909091
4151,IRS,2012-06-30,7.09523809524
4152,IRS,2012-07-31,7.05428571429
4153,IRS,2012-08-31,6.98826086957
4154,IRS,2012-09-30,6.78578947368
4155,IRS,2012-10-31,7.43952380952
4156,IRS,2012-11-30,7.51047619048
4157,IRS,2012-12-31,7.1545
4158,IRS,2013-01-31,8.40904761905
4159,IRS,2013-02-28,8.42157894737
4160,IRS,2013-03-31,9.0485
4161,IRS,2013-04-30,8.98818181818
4162,IRS,2013-05-31,8.92772727273
4163,IRS,2013-06-30,8.053
4164,IRS,2013-07-31,7.62
4165,IRS,2013-08-31,8.33954545455
4166,IRS,2013-09-30,8.3305
4167,IRS,2013-10-31,10.79
4168,IRS,2013-11-30,11.6945
4169,IRS,2013-12-31,12.0519047619
4170,IRS,2014-01-31,10.7695238095
4171,IRS,2014-02-28,10.2989473684
4172,IRS,2014-03-31,10.9247619048
4173,IRS,2014-04-30,12.4766666667
4174,IRS,2014-05-31,14.5828571429
4175,IRS,2014-06-30,16.1399998095
4176,IRS,2014-07-31,16.3531815909
4177,IRS,2014-08-31,15.2942857143
4178,IRS,2014-09-30,14.4266666667
4179,IRS,2014-10-31,13.5169565217
4180,IRS,2014-11-30,15.7442105263
4181,IRS,2014-12-31,15.9790908182
4182,IRS,2015-01-31,15.612
4183,IRS,2015-02-28,16.2873685263
4184,IRS,2015-03-31,18.9168182273
4185,IRS,2015-04-30,18.9680953333
4186,IRS,2015-05-31,18.45649995
4187,IRS,2015-06-30,18.4936364091
4188,IRS,2015-07-31,17.547273
4189,IRS,2015-08-31,16.2219047143
4190,IRS,2015-09-30,14.5557142857
4191,IRS,2015-10-31,16.2418181818
4192,IRS,2015-11-30,16.3980001
4193,IRS,2015-12-31,12.6677272727
4194,IRS,2016-01-31,9.90789473684
4195,IRS,2016-02-29,10.832
4196,IRS,2016-03-31,13.6731818182
4197,IRS,2016-04-30,14.7333333333
4198,IRS,2016-05-31,14.6233333333
4199,IRS,2016-06-30,16.1504545455
4200,IRS,2016-07-31,17.65499985
4201,IRS,2016-08-31,18.0395652174
4202,IRS,2016-09-30,18.7328571429
4203,IRS,2016-10-31,19.1495238095
4204,IRS,2016-11-30,18.0533331429
4205,IRS,2016-12-31,18.189047619
4206,IRS,2017-01-31,20.1299999
4207,IRS,2017-02-28,22.9131578421
4208,IRS,2017-03-31,23.3795649565
4209,IRS,2017-04-30,25.4747366842
4210,IRS,2017-05-31,24.9168181818
4211,IRS,2017-06-30,24.725
4349,JAPSY,2015-06-30,16.6041250625
4350,JAPSY,2015-07-31,18.0892727727
4351,JAPSY,2015-08-31,18.5157142381
4352,JAPSY,2015-09-30,17.5588099524
4353,JAPSY,2015-10-31,18.155
4354,JAPSY,2015-11-30,18.54125005
4355,JAPSY,2015-12-31,17.6275001364
4356,JAPSY,2016-01-31,18.0752632105
4357,JAPSY,2016-02-29,17.75284995
4358,JAPSY,2016-03-31,18.1772724545
4359,JAPSY,2016-04-30,18.3935712857
4360,JAPSY,2016-05-31,17.7050475714
4361,JAPSY,2016-06-30,16.2927271818
4362,JAPSY,2016-07-31,15.62225015
4363,JAPSY,2016-08-31,15.1363043478
4364,JAPSY,2016-09-30,15.0621428571
4365,JAPSY,2016-10-31,14.4945238095
4366,JAPSY,2016-11-30,15.0707619048
4367,JAPSY,2016-12-31,14.7808571429
4368,JAPSY,2017-01-31,15.68475005
4369,JAPSY,2017-02-28,15.9296315263
4370,JAPSY,2017-03-31,16.255522
4371,JAPSY,2017-04-30,15.5372631579
4372,JAPSY,2017-05-31,14.93
4373,JAPSY,2017-06-30,14.73175
4433,KDDIY,2008-12-31,5.77963022222
4434,KDDIY,2009-01-31,5.75258335
4435,KDDIY,2009-02-28,5.08333326316
4436,KDDIY,2009-03-31,3.93890154545
4437,KDDIY,2009-04-30,3.99273814286
4438,KDDIY,2009-05-31,4.06879165
4439,KDDIY,2009-06-30,4.34825759091
4440,KDDIY,2009-07-31,4.58507586364
4441,KDDIY,2009-08-31,4.63531752381
4442,KDDIY,2009-09-30,5.03992061905
4443,KDDIY,2009-10-31,4.57878795455
4444,KDDIY,2009-11-30,4.35016665
4445,KDDIY,2009-12-31,4.48867422727
4446,KDDIY,2010-01-31,4.69508784211
4447,KDDIY,2010-02-28,4.50587721053
4448,KDDIY,2010-03-31,4.4019566087
4449,KDDIY,2010-04-30,4.20507928571
4450,KDDIY,2010-05-31,3.9349583
4451,KDDIY,2010-06-30,3.87193181818
4452,KDDIY,2010-07-31,4.09813490476
4453,KDDIY,2010-08-31,4.08655309091
4454,KDDIY,2010-09-30,4.09087295238
4455,KDDIY,2010-10-31,4.17595242857
4456,KDDIY,2010-11-30,4.72210309524
4457,KDDIY,2010-12-31,4.87912890909
4458,KDDIY,2011-01-31,4.8005834
4459,KDDIY,2011-02-28,5.17605268421
4460,KDDIY,2011-03-31,5.35148547826
4461,KDDIY,2011-04-30,5.160125
4462,KDDIY,2011-05-31,5.7890872381
4463,KDDIY,2011-06-30,5.96337122727
4464,KDDIY,2011-07-31,5.9692501
4465,KDDIY,2011-08-31,5.9719566087
4466,KDDIY,2011-09-30,6.39031757143
4467,KDDIY,2011-10-31,6.15777766667
4468,KDDIY,2011-11-30,5.98444447619
4469,KDDIY,2011-12-31,5.28682547619
4470,KDDIY,2012-01-31,5.31316665
4471,KDDIY,2012-02-29,5.29150005
4472,KDDIY,2012-03-31,5.39545459091
4473,KDDIY,2012-04-30,5.3696667
4474,KDDIY,2012-05-31,5.18287877273
4475,KDDIY,2012-06-30,5.20936504762
4476,KDDIY,2012-07-31,5.57857133333
4477,KDDIY,2012-08-31,5.89797095652
4478,KDDIY,2012-09-30,6.14245615789
4479,KDDIY,2012-10-31,6.27714295238
4480,KDDIY,2012-11-30,6.31634919048
4481,KDDIY,2012-12-31,5.9574999
4482,KDDIY,2013-01-31,5.88476190476
4483,KDDIY,2013-02-28,6.15245615789
4484,KDDIY,2013-03-31,6.4453335
4485,KDDIY,2013-04-30,7.19227272727
4486,KDDIY,2013-05-31,7.97636372727
4487,KDDIY,2013-06-30,7.7513334
4488,KDDIY,2013-07-31,8.68545459091
4489,KDDIY,2013-08-31,8.67030295455
4490,KDDIY,2013-09-30,8.3880002
4491,KDDIY,2013-10-31,8.90202908696
4492,KDDIY,2013-11-30,9.9193333
4493,KDDIY,2013-12-31,10.1857142857
4494,KDDIY,2014-01-31,9.95111104762
4495,KDDIY,2014-02-28,9.39789468421
4496,KDDIY,2014-03-31,9.59142852381
4497,KDDIY,2014-04-30,8.85555547619
4498,KDDIY,2014-05-31,9.25492061905
4499,KDDIY,2014-06-30,9.883492
4500,KDDIY,2014-07-31,10.1539393636
4501,KDDIY,2014-08-31,9.65650790476
4502,KDDIY,2014-09-30,9.9514287619
4503,KDDIY,2014-10-31,10.0797101739
4504,KDDIY,2014-11-30,10.8091228421
4505,KDDIY,2014-12-31,10.7012120455
4506,KDDIY,2015-01-31,11.0743331
4507,KDDIY,2015-02-28,11.2042104737
4508,KDDIY,2015-03-31,11.2854545455
4509,KDDIY,2015-04-30,12.0222221905
4510,KDDIY,2015-05-31,11.705
4511,KDDIY,2015-06-30,11.4977272727
4512,KDDIY,2015-07-31,12.43
4513,KDDIY,2015-08-31,12.809047619
4514,KDDIY,2015-09-30,11.5347619048
4515,KDDIY,2015-10-31,11.5536363636
4516,KDDIY,2015-11-30,12.204
4517,KDDIY,2015-12-31,12.4840909091
4518,KDDIY,2016-01-31,12.2447368421
4519,KDDIY,2016-02-29,12.889
4520,KDDIY,2016-03-31,13.3045454545
4521,KDDIY,2016-04-30,14.1775
4522,KDDIY,2016-05-31,14.6933333333
4523,KDDIY,2016-06-30,14.5454545455
4524,KDDIY,2016-07-31,15.3195
4525,KDDIY,2016-08-31,15.6452174783
4526,KDDIY,2016-09-30,15.2004761905
4527,KDDIY,2016-10-31,14.8719047619
4528,KDDIY,2016-11-30,13.5066666667
4529,KDDIY,2016-12-31,12.8461904762
4530,KDDIY,2017-01-31,13.2225
4531,KDDIY,2017-02-28,13.0910526316
4532,KDDIY,2017-03-31,13.202173913
4533,KDDIY,2017-04-30,13.1110526316
4534,KDDIY,2017-05-31,13.5359090909
4535,KDDIY,2017-06-30,13.875
4536,KTC.DU,2004-01-31,15.2952380952
4537,KTC.DU,2004-02-29,15.0
4538,KTC.DU,2004-03-31,15.5630434783
4539,KTC.DU,2004-04-30,15.66
4540,KTC.DU,2004-05-31,14.619047619
4541,KTC.DU,2004-06-30,14.6881818182
4542,KTC.DU,2004-07-31,14.5090909091
4543,KTC.DU,2004-08-31,14.0818181818
4544,KTC.DU,2004-09-30,14.5540909091
4545,KTC.DU,2004-10-31,14.2566666667
4546,KTC.DU,2004-11-30,15.0300000455
4547,KTC.DU,2004-12-31,16.4395237143
4548,KTC.DU,2005-01-31,16.0919048095
4549,KTC.DU,2005-02-28,16.3944998
4550,KTC.DU,2005-03-31,16.4180950952
4551,KTC.DU,2005-04-30,15.5838094762
4552,KTC.DU,2005-05-31,15.6454545
4553,KTC.DU,2005-06-30,17.6038094762
4554,KTC.DU,2005-07-31,17.3176191429
4555,KTC.DU,2005-08-31,16.6478261739
4556,KTC.DU,2005-09-30,17.3204545909
4557,KTC.DU,2005-10-31,18.1709525238
4558,KTC.DU,2005-11-30,18.024091
4559,KTC.DU,2005-12-31,18.0042855238
4560,KTC.DU,2006-01-31,17.4422726818
4561,KTC.DU,2006-02-28,17.3890001
4562,KTC.DU,2006-03-31,17.1208696957
4563,KTC.DU,2006-04-30,18.1116666111
4564,KTC.DU,2006-05-31,17.8668183182
4565,KTC.DU,2006-06-30,16.7995002
4566,KTC.DU,2006-07-31,16.598571381
4567,KTC.DU,2006-08-31,17.0369565217
4568,KTC.DU,2006-09-30,17.3600002381
4569,KTC.DU,2006-10-31,17.2177270909
4570,KTC.DU,2006-11-30,18.8004545909
4571,KTC.DU,2006-12-31,19.4500001053
4572,KTC.DU,2007-01-31,18.8936363636
4573,KTC.DU,2007-02-28,17.6535
4574,KTC.DU,2007-03-31,17.0559091818
4575,KTC.DU,2007-04-30,16.4515790526
4576,KTC.DU,2007-05-31,17.3533336667
4577,KTC.DU,2007-06-30,17.8247619048
4578,KTC.DU,2007-07-31,17.7563633636
4579,KTC.DU,2007-08-31,16.7178261304
4580,KTC.DU,2007-09-30,17.66799995
4581,KTC.DU,2007-10-31,16.9213044348
4582,KTC.DU,2007-11-30,16.8959089545
4583,KTC.DU,2007-12-31,18.8405878824
4584,KTC.DU,2008-01-31,16.6650002273
4585,KTC.DU,2008-02-29,17.1528569048
4586,KTC.DU,2008-03-31,15.4826315263
4587,KTC.DU,2008-04-30,15.1240909091
4588,KTC.DU,2008-05-31,14.1157142857
4589,KTC.DU,2008-06-30,13.9257142857
4590,KTC.DU,2008-07-31,13.3234782609
4591,KTC.DU,2008-08-31,13.4468421053
4592,KTC.DU,2008-09-30,12.8077272727
4593,KTC.DU,2008-10-31,10.517826087
4594,KTC.DU,2008-11-30,9.64
4595,KTC.DU,2008-12-31,9.66
4596,KTC.DU,2009-01-31,11.1080952381
4597,KTC.DU,2009-02-28,10.2735
4598,KTC.DU,2009-03-31,10.0890909091
4599,KTC.DU,2009-04-30,10.6775
4600,KTC.DU,2009-05-31,10.4
4603,KTC.DU,2009-08-31,10.62
4608,KTC.DU,2010-01-31,15.0375
4609,KTC.DU,2010-02-28,14.6615
4610,KTC.DU,2010-03-31,14.8708695652
4611,KTC.DU,2010-04-30,15.56950005
4612,KTC.DU,2010-05-31,16.0400000476
4613,KTC.DU,2010-06-30,15.7054544545
4614,KTC.DU,2010-07-31,13.9363636364
4615,KTC.DU,2010-08-31,14.445
4616,KTC.DU,2010-09-30,14.58
4617,KTC.DU,2010-10-31,14.8295238095
4618,KTC.DU,2010-11-30,15.0881818182
4619,KTC.DU,2010-12-31,15.79
4620,KTC.DU,2011-01-31,14.8266666667
4621,KTC.DU,2011-02-28,14.283
4622,KTC.DU,2011-03-31,13.3782608696
4623,KTC.DU,2011-04-30,13.5763157895
4624,KTC.DU,2011-05-31,13.8636363636
4625,KTC.DU,2011-06-30,12.6295454545
4626,KTC.DU,2011-07-31,13.4271428571
4627,KTC.DU,2011-08-31,12.0295652174
4628,KTC.DU,2011-09-30,11.8318181818
4629,KTC.DU,2011-10-31,11.5352380952
4630,KTC.DU,2011-11-30,11.8127272727
4631,KTC.DU,2011-12-31,12.0814285714
4632,KTC.DU,2012-01-31,11.4685714286
4633,KTC.DU,2012-02-29,10.9004761905
4634,KTC.DU,2012-03-31,10.6872727273
4635,KTC.DU,2012-04-30,10.0257894737
4636,KTC.DU,2012-05-31,9.5375
4637,KTC.DU,2012-06-30,9.517
4638,KTC.DU,2012-07-31,11.1590909091
4639,KTC.DU,2012-08-31,11.6315217391
4640,KTC.DU,2012-09-30,11.98025
4641,KTC.DU,2012-10-31,11.9970454545
4642,KTC.DU,2012-11-30,13.4576190476
4643,KTC.DU,2012-12-31,13.0688235294
4644,KTC.DU,2013-01-31,12.7672727273
4645,KTC.DU,2013-02-28,12.11825
4646,KTC.DU,2013-03-31,12.3315
4647,KTC.DU,2013-04-30,11.9230952381
4648,KTC.DU,2013-05-31,13.3193181818
4649,KTC.DU,2013-06-30,12.09675
4650,KTC.DU,2013-07-31,11.7406521739
4651,KTC.DU,2013-08-31,11.5970454545
4652,KTC.DU,2013-09-30,12.2830952381
4653,KTC.DU,2013-10-31,12.2295652174
4654,KTC.DU,2013-11-30,11.3780952381
4655,KTC.DU,2013-12-31,10.4891666667
4656,KTC.DU,2014-01-31,10.4464090909
4657,KTC.DU,2014-02-28,10.13215
4658,KTC.DU,2014-03-31,9.70433333333
4659,KTC.DU,2014-04-30,10.7809
4660,KTC.DU,2014-05-31,11.2764285714
4661,KTC.DU,2014-06-30,10.7635714286
4662,KTC.DU,2014-07-31,10.9454347826
4663,KTC.DU,2014-08-31,12.3202380952
4664,KTC.DU,2014-09-30,13.0959090909
4665,KTC.DU,2014-10-31,12.0680952381
4666,KTC.DU,2014-11-30,11.9135
4667,KTC.DU,2014-12-31,11.5294736842
4668,KTC.DU,2015-01-31,11.8733333333
4669,KTC.DU,2015-02-28,11.70525
4670,KTC.DU,2015-03-31,12.2484090909
4671,KTC.DU,2015-04-30,12.5116666667
4672,KTC.DU,2015-05-31,12.4510714286
4673,KTC.DU,2015-06-30,11.6325
4674,KTC.DU,2015-07-31,11.29
4675,KTC.DU,2015-08-31,10.8507142857
4676,KTC.DU,2015-09-30,10.8770454545
4677,KTC.DU,2015-10-31,11.8343181818
4678,KTC.DU,2015-11-30,11.7404761905
4679,KTC.DU,2015-12-31,11.38325
4680,KTC.DU,2016-01-31,10.4405555556
4681,KTC.DU,2016-02-29,10.6434210526
4682,KTC.DU,2016-03-31,11.1318181818
4683,KTC.DU,2016-04-30,11.8577777778
4684,KTC.DU,2016-05-31,12.4595454545
4685,KTC.DU,2016-06-30,12.4290909091
4686,KTC.DU,2016-07-31,13.1061904762
4687,KTC.DU,2016-08-31,14.1381818182
4688,KTC.DU,2016-09-30,13.7022222222
4689,KTC.DU,2016-10-31,14.385
4690,KTC.DU,2016-11-30,13.9256666667
4691,KTC.DU,2016-12-31,13.4057692308
4692,KTC.DU,2017-01-31,13.1972727273
4693,KTC.DU,2017-02-28,14.3360526316
4694,KTC.DU,2017-03-31,15.4115909091
4695,KTC.DU,2017-04-30,15.1363888889
4696,KTC.DU,2017-05-31,14.5220454545
4697,KTC.DU,2017-06-30,14.7925
4771,LYNS,2010-02-28,4.0
4772,LYNS,2010-03-31,3.9375
4773,LYNS,2010-04-30,3.72727272727
4774,LYNS,2010-05-31,4.87857142857
4775,LYNS,2010-06-30,4.73529411765
4776,LYNS,2010-07-31,5.93571428571
4777,LYNS,2010-08-31,3.79533
4778,LYNS,2010-09-30,4.511875
4779,LYNS,2010-10-31,4.67
4780,LYNS,2010-11-30,4.1
4781,LYNS,2010-12-31,3.15714285714
4782,LYNS,2011-01-31,3.25
4783,LYNS,2011-02-28,3.05166666667
4784,LYNS,2011-03-31,2.27666666667
4785,LYNS,2011-04-30,1.78066666667
4786,LYNS,2011-05-31,1.25083333333
4787,LYNS,2011-06-30,1.06142857143
4788,LYNS,2011-07-31,0.461666666667
4789,LYNS,2011-08-31,0.292909090909
4790,LYNS,2011-09-30,0.2114
4791,LYNS,2011-10-31,0.202333333333
4792,LYNS,2011-11-30,0.288571428571
4793,LYNS,2011-12-31,0.239523809524
4794,LYNS,2012-01-31,0.303
4795,LYNS,2012-02-29,0.2895
4796,LYNS,2012-03-31,0.217954545455
4797,LYNS,2012-04-30,0.277
4798,LYNS,2012-05-31,0.179090909091
4799,LYNS,2012-06-30,0.130714285714
4800,LYNS,2012-07-31,0.119285714286
4801,LYNS,2012-08-31,0.130869565217
4802,LYNS,2012-09-30,0.0792105263158
4803,LYNS,2012-10-31,0.0773333333333
4804,LYNS,2012-11-30,0.062380952381
4805,LYNS,2012-12-31,0.04725
4806,LYNS,2013-01-31,0.060619047619
4807,LYNS,2013-02-28,0.0587368421053
4808,LYNS,2013-03-31,0.0629
4809,LYNS,2013-04-30,0.0720454545455
4810,LYNS,2013-05-31,0.0954545454545
4811,LYNS,2013-06-30,0.1246
4812,LYNS,2013-07-31,0.140540909091
4813,LYNS,2013-08-31,0.117681818182
4814,LYNS,2013-09-30,0.141305
4815,LYNS,2013-10-31,0.143339130435
4816,LYNS,2013-11-30,0.14
4817,LYNS,2013-12-31,0.141666666667
4818,LYNS,2014-01-31,0.135333333333
4819,LYNS,2014-02-28,0.138684210526
4820,LYNS,2014-03-31,0.111571428571
4821,LYNS,2014-04-30,0.0653285714286
4822,LYNS,2014-05-31,0.0627619047619
4823,LYNS,2014-06-30,0.0841428571429
4824,LYNS,2014-07-31,0.0856818181818
4825,LYNS,2014-08-31,0.0830952380952
4826,LYNS,2014-09-30,0.0557142857143
4827,LYNS,2014-10-31,0.0491304347826
4828,LYNS,2014-11-30,0.0309090909091
4829,LYNS,2014-12-31,0.0143727272727
4830,LYNS,2015-01-31,0.0057
4831,LYNS,2015-02-28,0.0057
4832,LYNS,2015-03-31,0.0057
4833,LYNS,2015-04-30,0.0057
4834,LYNS,2015-05-31,0.0104333333333
4835,LYNS,2015-06-30,0.0057
4836,LYNS,2015-07-31,0.0057
4837,LYNS,2015-08-31,0.0059
4838,LYNS,2015-09-30,0.0059
4839,LYNS,2015-10-31,0.0059
4840,LYNS,2015-11-30,0.0059
4841,LYNS,2015-12-31,0.00431818181818
4842,LYNS,2016-01-31,0.003
4843,LYNS,2016-02-29,0.01164
4844,LYNS,2016-03-31,0.0148
4845,LYNS,2016-04-30,0.0031
4846,LYNS,2016-05-31,0.0031
4847,LYNS,2016-06-30,0.0031
4848,LYNS,2016-07-31,0.007585
4849,LYNS,2016-08-31,0.0100173913043
4850,LYNS,2016-09-30,0.00881666666667
4851,LYNS,2016-10-31,0.008
4852,LYNS,2016-11-30,0.008
4853,LYNS,2016-12-31,0.008
4854,LYNS,2017-01-31,0.008
4855,LYNS,2017-02-28,0.008
4856,LYNS,2017-03-31,0.008
4857,LYNS,2017-04-30,0.008
4858,LYNS,2017-05-31,0.008
4859,LYNS,2017-06-30,0.008
4893,MSPYX,2006-10-31,11.3268181818
4894,MSPYX,2006-11-30,11.379047619
4895,MSPYX,2006-12-31,11.379
4896,MSPYX,2007-01-31,11.302
4897,MSPYX,2007-02-28,11.3136842105
4898,MSPYX,2007-03-31,11.3431818182
4899,MSPYX,2007-04-30,11.2695
4900,MSPYX,2007-05-31,11.2495454545
4901,MSPYX,2007-06-30,11.1
4902,MSPYX,2007-07-31,11.1057142857
4903,MSPYX,2007-08-31,10.9769565217
4904,MSPYX,2007-09-30,11.0910526316
4905,MSPYX,2007-10-31,11.1169565217
4906,MSPYX,2007-11-30,11.0257142857
4907,MSPYX,2007-12-31,11.0125
4908,MSPYX,2008-01-31,11.1204761905
4909,MSPYX,2008-02-29,10.9125
4910,MSPYX,2008-03-31,10.6195
4911,MSPYX,2008-04-30,10.7336363636
4912,MSPYX,2008-05-31,10.7928571429
4913,MSPYX,2008-06-30,10.7066666667
4914,MSPYX,2008-07-31,10.6618181818
4915,MSPYX,2008-08-31,10.6076190476
4916,MSPYX,2008-09-30,10.4338095238
4917,MSPYX,2008-10-31,9.74347826087
4918,MSPYX,2008-11-30,9.83631578947
4919,MSPYX,2008-12-31,9.49863636364
4920,MSPYX,2009-01-31,10.0025
4921,MSPYX,2009-02-28,10.1552631579
4922,MSPYX,2009-03-31,10.0404545455
4923,MSPYX,2009-04-30,10.1923809524
4924,MSPYX,2009-05-31,10.348
4925,MSPYX,2009-06-30,10.2377272727
4926,MSPYX,2009-07-31,10.305
4927,MSPYX,2009-08-31,10.410952381
4928,MSPYX,2009-09-30,10.800952381
4929,MSPYX,2009-10-31,10.8381818182
4930,MSPYX,2009-11-30,10.664
4931,MSPYX,2009-12-31,10.75
4932,MSPYX,2010-01-31,10.7584210526
4933,MSPYX,2010-02-28,10.7747368421
4934,MSPYX,2010-03-31,10.8013043478
4935,MSPYX,2010-04-30,10.7995238095
4936,MSPYX,2010-05-31,10.9035
4937,MSPYX,2010-06-30,10.8745454545
4938,MSPYX,2010-07-31,10.909047619
4939,MSPYX,2010-08-31,11.0663636364
4940,MSPYX,2010-09-30,11.1723809524
4941,MSPYX,2010-10-31,11.1471428571
4942,MSPYX,2010-11-30,10.7847619048
4943,MSPYX,2010-12-31,10.3840909091
4944,MSPYX,2011-01-31,10.117
4945,MSPYX,2011-02-28,10.1178947368
4946,MSPYX,2011-03-31,10.2573913043
4947,MSPYX,2011-04-30,10.2435
4948,MSPYX,2011-05-31,10.5657142857
4949,MSPYX,2011-06-30,10.6945454545
4950,MSPYX,2011-07-31,10.7185
4951,MSPYX,2011-08-31,10.9339130435
4952,MSPYX,2011-09-30,11.0304761905
4953,MSPYX,2011-10-31,10.9595238095
4954,MSPYX,2011-11-30,10.98
4955,MSPYX,2011-12-31,11.0819047619
4956,MSPYX,2012-01-31,11.4015
4957,MSPYX,2012-02-29,11.525
4958,MSPYX,2012-03-31,11.4304545455
4959,MSPYX,2012-04-30,11.4745
4960,MSPYX,2012-05-31,11.5990909091
